,Cluster,Stage,Turn,word_count,Sentiment,Contested
2292,Unproductive Engagement,Stage 3,4,17,-0.065,1.0
2293,Unproductive Engagement,Stage 3,4,17,-0.065,1.0
2294,Unproductive Engagement,Stage 3,5,5,0.0,0.0
2295,Unproductive Engagement,Stage 3,5,5,0.0,0.0
2296,Unproductive Engagement,Stage 3,5,16,0.2,1.0
2297,Unproductive Engagement,Stage 3,5,16,0.2,1.0
2298,Unproductive Engagement,Stage 3,5,12,0.25,1.0
2299,Unproductive Engagement,Stage 3,5,12,0.25,1.0
2300,Unproductive Engagement,Stage 3,6,1,0.0,0.0
2301,Unproductive Engagement,Stage 3,6,1,0.0,0.0
2302,Unproductive Engagement,Stage 3,6,19,0.23,1.0
2303,Unproductive Engagement,Stage 3,6,19,0.23,1.0
2304,Unproductive Engagement,Stage 3,6,16,0.0,1.0
2305,Unproductive Engagement,Stage 3,6,16,0.0,1.0
2306,Unproductive Engagement,Stage 3,7,2,0.2857142857142857,0.0
2307,Unproductive Engagement,Stage 3,7,2,0.2857142857142857,0.0
2308,Unproductive Engagement,Stage 3,7,1,0.0,1.0
2309,Unproductive Engagement,Stage 3,7,1,0.0,1.0
2310,Unproductive Engagement,Stage 3,7,2,0.0,1.0
2311,Unproductive Engagement,Stage 3,7,2,0.0,1.0
2312,Unproductive Engagement,Stage 3,8,1,0.0,0.0
2313,Unproductive Engagement,Stage 3,8,1,0.0,0.0
2314,Unproductive Engagement,Stage 3,8,67,-0.075,1.0
2315,Unproductive Engagement,Stage 3,8,67,-0.075,1.0
2316,Unproductive Engagement,Stage 3,8,62,0.2919642857142857,1.0
2317,Unproductive Engagement,Stage 3,8,62,0.2919642857142857,1.0
2318,Unproductive Engagement,Stage 3,9,4,0.0,0.0
2319,Unproductive Engagement,Stage 3,9,4,0.0,0.0
2320,Unproductive Engagement,Stage 3,9,18,0.0,1.0
2321,Unproductive Engagement,Stage 3,9,18,0.0,1.0
2322,Unproductive Engagement,Stage 3,9,16,0.0,1.0
2323,Unproductive Engagement,Stage 3,9,16,0.0,1.0
2324,Unproductive Engagement,Stage 3,10,4,0.0,0.0
2325,Unproductive Engagement,Stage 3,10,4,0.0,0.0
2326,Unproductive Engagement,Stage 3,11,4,0.0,0.0
2327,Unproductive Engagement,Stage 3,11,4,0.0,0.0
2328,Unproductive Engagement,Stage 3,12,4,0.0,0.0
2329,Unproductive Engagement,Stage 3,12,4,0.0,0.0
2330,Unproductive Engagement,Stage 4,12,36,0.7,1.0
2331,Unproductive Engagement,Stage 4,12,36,0.7,1.0
2332,Unproductive Engagement,Stage 4,12,31,0.65,1.0
2333,Unproductive Engagement,Stage 4,12,31,0.65,1.0
2334,Unproductive Engagement,Stage 4,13,14,0.1,0.0
2335,Unproductive Engagement,Stage 4,13,14,0.1,0.0
2336,Unproductive Engagement,Stage 4,14,162,0.2450491307634164,0.0061728395061728
2337,Unproductive Engagement,Stage 4,14,162,0.2450491307634164,0.0061728395061728
2338,Unproductive Engagement,Stage 4,14,2,0.0,0.0
2339,Unproductive Engagement,Stage 4,14,2,0.0,0.0
2340,Unproductive Engagement,Stage 4,14,32,0.7,1.0
2341,Unproductive Engagement,Stage 4,14,32,0.7,1.0
2342,Unproductive Engagement,Stage 4,14,28,0.6,1.0
2343,Unproductive Engagement,Stage 4,14,28,0.6,1.0
2344,Unproductive Engagement,Stage 4,15,1,0.0,0.0
2345,Unproductive Engagement,Stage 4,15,1,0.0,0.0
2346,Unproductive Engagement,Stage 4,15,47,0.3827272727272727,1.0
2347,Unproductive Engagement,Stage 4,15,47,0.3827272727272727,1.0
2348,Unproductive Engagement,Stage 4,15,35,0.21,1.0
2349,Unproductive Engagement,Stage 4,15,35,0.21,1.0
2350,Unproductive Engagement,Stage 4,16,2,0.0,0.0
2351,Unproductive Engagement,Stage 4,16,2,0.0,0.0
2352,Unproductive Engagement,Stage 4,16,1,0.0,1.0
2353,Unproductive Engagement,Stage 4,16,1,0.0,1.0
2354,Unproductive Engagement,Stage 4,16,2,0.0,1.0
2355,Unproductive Engagement,Stage 4,16,2,0.0,1.0
2356,Unproductive Engagement,Stage 4,17,4,-0.0625,0.0
2357,Unproductive Engagement,Stage 4,17,4,-0.0625,0.0
2358,Unproductive Engagement,Stage 4,17,31,-0.0555555555555555,1.0
2359,Unproductive Engagement,Stage 4,17,31,-0.0555555555555555,1.0
2360,Unproductive Engagement,Stage 4,17,42,0.0,1.0
2361,Unproductive Engagement,Stage 4,17,42,0.0,1.0
2362,Unproductive Engagement,Stage 4,18,7,0.0,0.0
2363,Unproductive Engagement,Stage 4,18,7,0.0,0.0
2364,Unproductive Engagement,Stage 4,19,2,0.0,0.0
2365,Unproductive Engagement,Stage 4,19,2,0.0,0.0
2366,Unproductive Engagement,Stage 4,19,8,0.0,1.0
2367,Unproductive Engagement,Stage 4,19,8,0.0,1.0
2368,Unproductive Engagement,Stage 4,19,7,0.0,1.0
2369,Unproductive Engagement,Stage 4,19,7,0.0,1.0
2370,Unproductive Engagement,Stage 4,20,1,0.0,0.0
2371,Unproductive Engagement,Stage 4,20,1,0.0,0.0
2372,Unproductive Engagement,Stage 4,21,8,0.5,0.0
2373,Unproductive Engagement,Stage 4,21,8,0.5,0.0
2374,Unproductive Engagement,Stage 4,21,2,0.0,1.0
2375,Unproductive Engagement,Stage 4,21,2,0.0,1.0
2376,Unproductive Engagement,Stage 4,21,1,0.0,1.0
2377,Unproductive Engagement,Stage 4,21,1,0.0,1.0
2378,Unproductive Engagement,Stage 4,22,26,0.7733333333333334,0.0384615384615384
2379,Unproductive Engagement,Stage 4,22,26,0.7733333333333334,0.0384615384615384
2380,Unproductive Engagement,Stage 4,22,21,0.375,1.0
2381,Unproductive Engagement,Stage 4,22,21,0.375,1.0
2382,Unproductive Engagement,Stage 4,22,19,0.1363636363636363,1.0
2383,Unproductive Engagement,Stage 4,22,19,0.1363636363636363,1.0
2384,Unproductive Engagement,Stage 4,22,1,0.0,0.0
2385,Unproductive Engagement,Stage 4,22,1,0.0,0.0
2386,Unproductive Engagement,Stage 4,23,77,0.3060606060606061,0.0129870129870129
2387,Unproductive Engagement,Stage 4,23,77,0.3060606060606061,0.0129870129870129
2388,Unproductive Engagement,Stage 4,23,1,0.5,0.0
2389,Unproductive Engagement,Stage 4,23,1,0.5,0.0
2390,Unproductive Engagement,Stage 4,24,13,0.2291666666666666,0.0
2391,Unproductive Engagement,Stage 4,24,13,0.2291666666666666,0.0
2392,Unproductive Engagement,Stage 4,25,4,0.0,0.0
2393,Unproductive Engagement,Stage 4,25,4,0.0,0.0
2394,Unproductive Engagement,Stage 4,26,92,0.2959183673469387,0.0
2395,Unproductive Engagement,Stage 4,26,92,0.2959183673469387,0.0
2396,Unproductive Engagement,Stage 4,27,2,0.0,0.0
2397,Unproductive Engagement,Stage 4,27,2,0.0,0.0
2398,Unproductive Engagement,Stage 4,27,1,0.0,1.0
2399,Unproductive Engagement,Stage 4,27,1,0.0,1.0
2400,Unproductive Engagement,Stage 4,28,66,0.3928571428571428,0.0
2401,Unproductive Engagement,Stage 4,28,66,0.3928571428571428,0.0
2402,Unproductive Engagement,Stage 4,28,47,0.22,1.0
2403,Unproductive Engagement,Stage 4,28,47,0.22,1.0
2404,Unproductive Engagement,Stage 4,28,59,0.2333333333333333,1.0
2405,Unproductive Engagement,Stage 4,28,59,0.2333333333333333,1.0
2406,Unproductive Engagement,Stage 4,28,1,0.5,0.0
2407,Unproductive Engagement,Stage 4,28,1,0.5,0.0
2408,Unproductive Engagement,Stage 4,29,2,0.0,0.0
2409,Unproductive Engagement,Stage 4,29,2,0.0,0.0
2410,Unproductive Engagement,Stage 4,29,1,0.0,1.0
2411,Unproductive Engagement,Stage 4,29,1,0.0,1.0
2412,Unproductive Engagement,Stage 4,29,1,0.0,1.0
2413,Unproductive Engagement,Stage 4,29,1,0.0,1.0
2414,Unproductive Engagement,Stage 4,30,8,0.1428571428571428,0.0
2415,Unproductive Engagement,Stage 4,30,8,0.1428571428571428,0.0
2416,Unproductive Engagement,Stage 4,31,16,0.4000000000000001,0.0
2417,Unproductive Engagement,Stage 4,31,16,0.4000000000000001,0.0
2418,Unproductive Engagement,Stage 4,31,33,0.0688888888888888,1.0
2419,Unproductive Engagement,Stage 4,31,33,0.0688888888888888,1.0
2420,Unproductive Engagement,Stage 4,31,32,0.1312499999999999,1.0
2421,Unproductive Engagement,Stage 4,31,32,0.1312499999999999,1.0
2422,Unproductive Engagement,Stage 4,32,14,0.5,0.0714285714285714
2423,Unproductive Engagement,Stage 4,32,14,0.5,0.0714285714285714
2424,Unproductive Engagement,Stage 4,32,1,0.0,0.0
2425,Unproductive Engagement,Stage 4,32,1,0.0,0.0
2426,Unproductive Engagement,Stage 4,32,4,0.0,1.0
2427,Unproductive Engagement,Stage 4,32,4,0.0,1.0
2428,Unproductive Engagement,Stage 4,32,4,0.6,1.0
2429,Unproductive Engagement,Stage 4,32,4,0.6,1.0
2430,Unproductive Engagement,Stage 4,33,1,0.0,0.0
2431,Unproductive Engagement,Stage 4,33,1,0.0,0.0
2432,Unproductive Engagement,Stage 4,34,87,0.326510989010989,0.0
2433,Unproductive Engagement,Stage 4,34,87,0.326510989010989,0.0
2434,Open Collaboration,Stage 2,1,6,0.7,0.0
2435,Open Collaboration,Stage 2,1,6,0.7,0.0
2436,Open Collaboration,Stage 2,1,1,0.0,1.0
2437,Open Collaboration,Stage 2,1,1,0.0,1.0
2438,Open Collaboration,Stage 2,1,1,0.0,1.0
2439,Open Collaboration,Stage 2,1,1,0.0,1.0
2440,Open Collaboration,Stage 2,2,104,0.1,0.0096153846153846
2441,Open Collaboration,Stage 2,2,104,0.1,0.0096153846153846
2442,Open Collaboration,Stage 2,2,1,0.0,0.0
2443,Open Collaboration,Stage 2,2,1,0.0,0.0
2444,Open Collaboration,Stage 2,2,4,0.6,1.0
2445,Open Collaboration,Stage 2,2,4,0.6,1.0
2446,Open Collaboration,Stage 2,2,5,0.4,1.0
2447,Open Collaboration,Stage 2,2,5,0.4,1.0
2448,Open Collaboration,Stage 2,3,256,0.2920634920634921,0.0078125
2449,Open Collaboration,Stage 2,3,256,0.2920634920634921,0.0078125
2450,Open Collaboration,Stage 2,3,3,0.5,0.0
2451,Open Collaboration,Stage 2,3,3,0.5,0.0
2452,Open Collaboration,Stage 2,4,170,0.1061224489795918,0.0
2453,Open Collaboration,Stage 2,4,170,0.1061224489795918,0.0
2454,Open Collaboration,Stage 2,5,3,0.0,0.0
2455,Open Collaboration,Stage 2,5,3,0.0,0.0
2456,Open Collaboration,Stage 2,6,8,0.2857142857142857,0.0
2457,Open Collaboration,Stage 2,6,8,0.2857142857142857,0.0
2458,Open Collaboration,Stage 2,7,8,-0.5,0.0
2459,Open Collaboration,Stage 2,7,8,-0.5,0.0
2460,Open Collaboration,Stage 2,7,5,-0.1666666666666666,1.0
2461,Open Collaboration,Stage 2,7,5,-0.1666666666666666,1.0
2462,Open Collaboration,Stage 2,7,4,0.0,1.0
2463,Open Collaboration,Stage 2,7,4,0.0,1.0
2464,Open Collaboration,Stage 2,8,107,0.0664682539682539,0.0
2465,Open Collaboration,Stage 2,8,107,0.0664682539682539,0.0
2466,Open Collaboration,Stage 2,9,81,0.24375,0.0
2467,Open Collaboration,Stage 2,9,81,0.24375,0.0
2468,Open Collaboration,Stage 2,9,1,0.0,0.0
2469,Open Collaboration,Stage 2,9,1,0.0,0.0
2470,Open Collaboration,Stage 2,10,78,0.1625,0.0128205128205128
2471,Open Collaboration,Stage 2,10,78,0.1625,0.0128205128205128
2472,Open Collaboration,Stage 2,10,1,0.0,0.0
2473,Open Collaboration,Stage 2,10,1,0.0,0.0
2474,Open Collaboration,Stage 2,11,2,0.0,0.0
2475,Open Collaboration,Stage 2,11,2,0.0,0.0
2476,Open Collaboration,Stage 2,12,1,0.0,0.0
2477,Open Collaboration,Stage 2,12,1,0.0,0.0
2478,Open Collaboration,Stage 2,12,1,0.0,1.0
2479,Open Collaboration,Stage 2,12,1,0.0,1.0
2480,Open Collaboration,Stage 2,13,2,0.0,0.0
2481,Open Collaboration,Stage 2,13,2,0.0,0.0
2482,Open Collaboration,Stage 2,14,8,0.2857142857142857,0.0
2483,Open Collaboration,Stage 2,14,8,0.2857142857142857,0.0
2484,Open Collaboration,Stage 2,15,1,0.0,0.0
2485,Open Collaboration,Stage 2,15,1,0.0,0.0
2486,Open Collaboration,Stage 2,15,1,0.0,1.0
2487,Open Collaboration,Stage 2,15,1,0.0,1.0
2488,Open Collaboration,Stage 2,16,157,0.1132716049382715,0.0063694267515923
2489,Open Collaboration,Stage 2,16,157,0.1132716049382715,0.0063694267515923
2490,Open Collaboration,Stage 2,16,1,0.0,0.0
2491,Open Collaboration,Stage 2,16,1,0.0,0.0
2492,Open Collaboration,Stage 2,17,15,0.5,0.0
2493,Open Collaboration,Stage 2,17,15,0.5,0.0
2494,Open Collaboration,Stage 2,17,2,0.0,0.0
2495,Open Collaboration,Stage 2,17,2,0.0,0.0
2496,Open Collaboration,Stage 2,17,1,0.0,1.0
2497,Open Collaboration,Stage 2,17,1,0.0,1.0
2498,Open Collaboration,Stage 2,18,5,0.0,0.0
2499,Open Collaboration,Stage 2,18,5,0.0,0.0
2500,Open Collaboration,Stage 2,19,1,0.0,0.0
2501,Open Collaboration,Stage 2,19,1,0.0,0.0
2502,Open Collaboration,Stage 2,20,167,0.1242857142857142,0.0059880239520958
2503,Open Collaboration,Stage 2,20,167,0.1242857142857142,0.0059880239520958
2504,Open Collaboration,Stage 2,20,2,0.2857142857142857,0.0
2505,Open Collaboration,Stage 2,20,2,0.2857142857142857,0.0
2506,Open Collaboration,Stage 2,20,4,0.2857142857142857,1.0
2507,Open Collaboration,Stage 2,20,4,0.2857142857142857,1.0
2508,Open Collaboration,Stage 2,20,6,0.0,1.0
2509,Open Collaboration,Stage 2,20,6,0.0,1.0
2510,Open Collaboration,Stage 2,21,43,0.3,0.0232558139534883
2511,Open Collaboration,Stage 2,21,43,0.3,0.0232558139534883
2512,Open Collaboration,Stage 2,21,16,-0.2333333333333332,1.0
2513,Open Collaboration,Stage 2,21,16,-0.2333333333333332,1.0
2514,Open Collaboration,Stage 2,21,17,0.2285714285714285,1.0
2515,Open Collaboration,Stage 2,21,17,0.2285714285714285,1.0
2516,Open Collaboration,Stage 2,21,2,0.0,0.0
2517,Open Collaboration,Stage 2,21,2,0.0,0.0
2518,Open Collaboration,Stage 2,22,11,0.0,0.0
2519,Open Collaboration,Stage 2,22,11,0.0,0.0
2520,Open Collaboration,Stage 2,22,7,0.2857142857142857,1.0
2521,Open Collaboration,Stage 2,22,7,0.2857142857142857,1.0
2522,Open Collaboration,Stage 2,22,4,0.2857142857142857,1.0
2523,Open Collaboration,Stage 2,22,4,0.2857142857142857,1.0
2524,Open Collaboration,Stage 2,23,1,0.0,0.0
2525,Open Collaboration,Stage 2,23,1,0.0,0.0
2526,Open Collaboration,Stage 2,24,4,0.0,0.0
2527,Open Collaboration,Stage 2,24,4,0.0,0.0
2528,Open Collaboration,Stage 2,25,9,0.0,0.0
2529,Open Collaboration,Stage 2,25,9,0.0,0.0
2530,Open Collaboration,Stage 2,26,117,0.225,0.0
2531,Open Collaboration,Stage 2,26,117,0.225,0.0
2532,Open Collaboration,Stage 2,26,16,0.0,1.0
2533,Open Collaboration,Stage 2,26,16,0.0,1.0
2534,Open Collaboration,Stage 2,26,21,0.0,1.0
2535,Open Collaboration,Stage 2,26,21,0.0,1.0
2536,Open Collaboration,Stage 2,27,78,-0.0083333333333333,0.0
2537,Open Collaboration,Stage 2,27,78,-0.0083333333333333,0.0
2538,Open Collaboration,Stage 2,27,5,0.0,1.0
2539,Open Collaboration,Stage 2,27,5,0.0,1.0
2540,Open Collaboration,Stage 2,27,1,0.0,1.0
2541,Open Collaboration,Stage 2,27,1,0.0,1.0
2542,Open Collaboration,Stage 2,27,1,0.0,0.0
2543,Open Collaboration,Stage 2,27,1,0.0,0.0
2544,Open Collaboration,Stage 2,28,32,0.0535714285714285,0.0
2545,Open Collaboration,Stage 2,28,32,0.0535714285714285,0.0
2546,Open Collaboration,Stage 2,28,1,0.0,1.0
2547,Open Collaboration,Stage 2,28,1,0.0,1.0
2548,Open Collaboration,Stage 2,29,137,0.1934601113172541,0.0072992700729927
2549,Open Collaboration,Stage 2,29,137,0.1934601113172541,0.0072992700729927
2550,Open Collaboration,Stage 2,29,3,-0.5,0.0
2551,Open Collaboration,Stage 2,29,3,-0.5,0.0
2552,Open Collaboration,Stage 2,29,22,0.0,1.0
2553,Open Collaboration,Stage 2,29,22,0.0,1.0
2554,Open Collaboration,Stage 2,29,12,0.2857142857142857,1.0
2555,Open Collaboration,Stage 2,29,12,0.2857142857142857,1.0
2556,Open Collaboration,Stage 2,30,32,0.2114285714285714,0.0
2557,Open Collaboration,Stage 2,30,32,0.2114285714285714,0.0
2558,Open Collaboration,Stage 2,30,1,0.25,0.0
2559,Open Collaboration,Stage 2,30,1,0.25,0.0
2560,Open Collaboration,Stage 2,31,1,0.5,0.0
2561,Open Collaboration,Stage 2,31,1,0.5,0.0
2562,Open Collaboration,Stage 2,31,1,0.0,1.0
2563,Open Collaboration,Stage 2,31,1,0.0,1.0
2564,Open Collaboration,Stage 2,32,52,0.1892857142857142,0.0192307692307692
2565,Open Collaboration,Stage 2,32,52,0.1892857142857142,0.0192307692307692
2566,Open Collaboration,Stage 2,32,1,0.25,0.0
2567,Open Collaboration,Stage 2,32,1,0.25,0.0
2568,Open Collaboration,Stage 2,33,1,0.2857142857142857,0.0
2569,Open Collaboration,Stage 2,33,1,0.2857142857142857,0.0
2570,Open Collaboration,Stage 2,34,68,0.1622767857142857,0.0
2571,Open Collaboration,Stage 2,34,68,0.1622767857142857,0.0
2572,Open Collaboration,Stage 2,35,7,0.0,0.0
2573,Open Collaboration,Stage 2,35,7,0.0,0.0
2574,Open Collaboration,Stage 2,36,5,0.0,0.0
2575,Open Collaboration,Stage 2,36,5,0.0,0.0
2576,Open Collaboration,Stage 2,37,4,0.0,0.0
2577,Open Collaboration,Stage 2,37,4,0.0,0.0
2578,Open Collaboration,Stage 2,37,2,0.0,1.0
2579,Open Collaboration,Stage 2,37,2,0.0,1.0
2580,Open Collaboration,Stage 2,37,1,0.0,1.0
2581,Open Collaboration,Stage 2,37,1,0.0,1.0
2582,Open Collaboration,Stage 2,38,143,0.5409090909090909,0.0139860139860139
2583,Open Collaboration,Stage 2,38,143,0.5409090909090909,0.0139860139860139
2584,Open Collaboration,Stage 2,38,4,0.2857142857142857,1.0
2585,Open Collaboration,Stage 2,38,4,0.2857142857142857,1.0
2586,Open Collaboration,Stage 2,38,7,0.0,1.0
2587,Open Collaboration,Stage 2,38,7,0.0,1.0
