Word,Start Time,End Time,start_time_diff,ClusterID,SegmentID
back,1224.9076,1225.1471,0.23939999999993233,0,12
in,1225.1471,1225.3068,0.23949999999990723,0,12
we'll,1226.2645,1226.4242,1.1174000000000888,0,12
be,1226.4242,1226.5837,0.1596999999999298,0,12
here,1226.5837,1226.7434,0.15949999999998,0,12
with,1226.7434,1226.9829,0.15970000000015716,0,12
open,1226.9829,1227.3021,0.23949999999990723,0,12
arms,1227.3021,1227.382,0.31920000000013715,0,12
to,1227.6215,1227.781,0.3193999999998596,0,12
welcome,1227.781,1228.1003,0.15949999999998,0,12
you,1228.1003,1228.1802,0.31930000000011205,0,12
back,1228.1802,1228.3397,0.07989999999995234,0,12
to,1228.3397,1228.4196,0.15949999999998,0,12
the,1228.4196,1228.4994,0.07989999999995234,0,12
university,1228.4994,1228.9783,0.07979999999997744,0,12
so,1229.138,1229.3774,0.6385999999999967,0,12
thanks,1229.3774,1229.6168,0.2394000000001597,0,12
so,1229.6168,1229.6967,0.23939999999993233,0,12
much,1229.6967,1230.016,0.07989999999995234,0,12
for,1230.016,1230.0957,0.31930000000011205,0,12
your,1230.0957,1230.3352,0.07970000000000255,0,12
time,1230.3352,1230.6544,0.23949999999990723,0,12
so,1231.6123,1231.6921,1.2771000000000186,0,12
i,1231.8517,1231.9315,0.23939999999993233,0,12
guess,1231.9315,1232.0114,0.07979999999997744,0,12
we,1232.0912,1232.171,0.15970000000015716,0,12
can,1232.171,1232.3306,0.07979999999997744,0,12
both,1232.3306,1232.4902,0.1595999999999549,0,12
leave,1232.4902,1232.6499,0.1595999999999549,0,12
this,1232.6499,1233.1499,0.1596999999999298,0,12
negotiation,1233.2086,1233.4481,0.5587000000000444,0,12
early,1233.4481,1233.7673,0.2395000000001346,0,12
then,1233.7673,1233.8472,0.3191999999999098,0,12
alright,1236.6427,1236.7222,2.875400000000127,0,12
have,1236.9606,1237.1195,0.31790000000000873,0,12
a,1237.1195,1237.199,0.15889999999990323,0,12
great,1237.199,1237.4374,0.07950000000005275,0,12
day,1237.4374,1237.6758,0.23839999999995598,0,12
bye,1238.709,1238.9474,1.271600000000035,0,12
bye,1238.9474,1239.1858,0.23839999999995598,0,12
