Word,Start Time,End Time,start_time_diff,ClusterID,SegmentID,SourceFile,Speaker,Backchannel,Overlap,Turn,Contest
back,1041.8687,1042.1085,0.3198999999999614,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
i,1042.2684,1042.4282,0.3996999999999389,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
would,1042.4282,1042.908,0.159800000000132,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
spend,1042.908,1043.1478,0.479799999999841,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
this,1043.1478,1043.6478,0.2398000000000593,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
additional,1043.7874,1044.1072,0.6395999999999731,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
month,1044.1072,1044.2671,0.3197999999999865,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
like,1044.427,1044.507,0.3197999999999865,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
recruiting,1044.8268,1045.1465,0.3998000000001411,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
for,1045.1465,1045.4663,0.3197000000000116,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
forgot,1045.4663,1045.7861,0.3197999999999865,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
students,1045.7861,1046.1859,0.3197999999999865,0,12,1716395083742-f7b8be61-b042-4877-bcce-3f228c060c0e-cam-audio-1716395084728,A,0,0,45,uncontested
yes,1049.4216,1049.6609,13.6561999999999,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
i,1049.9001,1049.9799,0.4785000000001673,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
mean,1049.9799,1050.1393,0.0797999999999774,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1050.219,1050.2988,0.2391000000000076,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1050.4583,1050.538,0.2392999999999574,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
i,1050.6975,1050.7772,0.2391999999999825,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
said,1050.7772,1050.8569,0.0797000000000025,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
this,1051.0164,1051.0962,0.2391999999999825,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
is,1051.0962,1051.3353,0.0797999999999774,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
not,1051.3353,1051.4949,0.2391000000000076,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1051.4949,1051.6543,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1051.6543,1052.053,0.1594000000000051,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
requirement,1052.053,1052.5314,0.3987000000001899,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
for,1052.5314,1052.6111,0.4783999999999651,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1052.6111,1052.7706,0.0797000000000025,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
we're,1052.93,1053.0896,0.3188999999999851,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
just,1053.0896,1053.249,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
trying,1053.249,1053.4883,0.1594000000000051,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1053.4883,1053.7274,0.2392999999999574,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
accommodate,1053.7274,1054.2059,0.2391000000000076,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
ways,1054.2059,1054.5,0.47849999999994,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
for,1054.6196,1054.7793,0.4137000000000626,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1054.7793,1055.0984,0.1596999999999298,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1055.0984,1055.5984,0.3191000000001622,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
not,1056.9333,1057.2526,1.834899999999834,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
be,1057.2526,1057.5717,0.319300000000112,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
as,1057.5717,1058.0717,0.3190999999999349,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
overworked,1059.5663,1059.8854,1.9945999999999915,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
at,1059.8854,1060.3854,0.3190999999999349,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
when,1060.4438,1060.6035,0.5584000000001197,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1060.6035,1060.7631,0.1596999999999298,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
get,1060.7631,1061.0023,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
back,1061.0023,1061.0822,0.2392000000002099,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
does,1061.3215,1061.4811,0.3191999999999098,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1061.4811,1061.5609,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
make,1061.5609,1061.7205,0.0797999999999774,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
sense,1061.7205,1061.8002,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1061.9598,1062.0396,0.2393000000001848,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
work,1062.1194,1062.1991,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
if,1062.5183,1062.6779,0.3988999999999123,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1062.6779,1062.9172,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
have,1062.9172,1063.0768,0.2393000000001848,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
an,1063.0768,1063.3959,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
alternative,1063.3959,1063.8746,0.3190999999999349,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
plan,1063.8746,1064.3746,0.4787000000001171,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
for,1064.4331,1064.9331,0.5584999999998672,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
or,1065.1511,1065.6299,0.7180000000000746,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
how,1065.6299,1065.8691,0.4787999999998646,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1065.8691,1066.1085,0.2391999999999825,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
want,1066.1085,1066.4277,0.2394000000001597,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1066.4277,1066.5873,0.3191999999999098,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
come,1066.5873,1066.8265,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
back,1066.8265,1067.1458,0.2391999999999825,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
and,1067.1458,1067.3851,0.319300000000112,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
have,1067.3851,1067.5447,0.2392999999999574,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1067.5447,1067.8638,0.1595999999999549,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1067.8638,1068.1031,0.3191000000001622,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
lighter,1068.1031,1068.4222,0.2392999999999574,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
workload,1068.4222,1068.9222,0.3190999999999349,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
for,1069.2201,1069.275,0.7979000000000269,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
and,1069.475,1069.635,0.2548999999999068,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
be,1069.635,1069.875,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
less,1069.875,1070.275,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
stressed,1070.275,1070.755,0.4000000000000909,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
because,1070.755,1070.995,0.4800000000000182,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1070.995,1071.0751,0.2399999999997817,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
were,1071.0751,1071.235,0.0801000000001295,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
citing,1071.235,1071.475,0.1598999999998795,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1071.475,1071.635,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
as,1071.635,1071.795,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1071.795,1072.035,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
concern,1072.035,1072.115,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
and,1072.275,1072.515,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
we,1072.515,1073.015,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
really,1073.155,1073.555,0.6399999999998727,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
really,1073.555,1073.9551,0.4000000000000909,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
want,1073.9551,1074.115,0.4000999999998385,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1074.115,1074.355,0.1599000000001069,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1074.515,1074.595,0.4000000000000909,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
mitigate,1074.755,1075.155,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1075.155,1075.475,0.3999999999998636,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
concern,1075.475,1075.795,0.3199999999999363,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
obviously,1075.795,1076.115,0.3200000000001637,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
i,1076.755,1076.915,0.9600000000000364,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
just,1076.915,1077.235,0.1599999999998544,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
suggested,1077.235,1077.635,0.3199999999999363,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
this,1077.635,1077.715,0.4000000000000909,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
as,1077.715,1077.875,0.0799999999999272,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1077.875,1078.115,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
as,1078.115,1078.275,0.2400000000000091,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1078.275,1078.435,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
way,1078.435,1078.595,0.1599999999998544,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
but,1078.755,1078.8351,0.3200000000001637,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1078.915,1079.0751,0.1599999999998544,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
know,1079.0751,1079.155,0.1601000000000567,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1079.235,1079.395,0.1598999999998795,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
having,1080.035,1080.435,0.8000000000001819,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
more,1080.435,1080.595,0.3999999999998636,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
grad,1080.595,1080.915,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
students,1080.915,1081.235,0.3199999999999363,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
working,1081.235,1081.555,0.3199999999999363,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
with,1081.555,1081.635,0.3200000000001637,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1081.635,1081.795,0.0799999999999272,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
i,1082.035,1082.1951,0.4000000000000909,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
suggested,1082.1951,1082.435,0.1600999999998293,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1082.435,1082.595,0.2399000000000342,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
as,1082.595,1082.755,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
one,1082.755,1082.915,0.1600000000000818,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
possibility,1082.915,1083.415,0.1599999999998544,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
doesn't,1083.9696,1084.1294,1.0545999999999367,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
mean,1084.1294,1084.2892,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
it,1084.2892,1084.449,0.1597999999999046,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
has,1084.449,1084.6088,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1084.6088,1084.7686,0.1597999999999046,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
be,1084.7686,1084.8484,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1084.8484,1084.9283,0.0797999999999774,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
like,1085.168,1085.2479,0.3195999999998093,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
if,1085.3278,1085.4875,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
use,1085.4875,1085.6475,0.1596999999999298,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
if,1085.967,1086.1268,0.4795000000001437,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1086.1268,1086.2866,0.1597999999999046,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
will,1086.2866,1086.4464,0.1597999999999046,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
have,1086.4464,1086.686,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
another,1086.686,1087.0856,0.2395999999998821,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
suggestion,1087.0856,1087.4052,0.3996000000001913,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
and,1087.4052,1087.6448,0.3195999999998093,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
something,1087.6448,1087.8845,0.2396000000001095,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1087.8845,1088.0443,0.239699999999857,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1088.0443,1088.2041,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
think,1088.2041,1088.4437,0.1597999999999046,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
would,1088.4437,1088.9231,0.2396000000001095,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
be,1088.9231,1089.1628,0.4793999999999414,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
more,1089.1628,1089.5624,0.2397000000000844,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
effective,1089.5624,1090.0624,0.399599999999964,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
for,1091.1603,1091.3999,1.5978999999999814,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1091.3999,1091.7195,0.2395999999998821,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1091.7195,1091.8793,0.3196000000000367,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
have,1091.8793,1092.0391,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
a,1092.0391,1092.1989,0.1597999999999046,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
lighter,1092.1989,1092.4386,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
workload,1092.4386,1092.8381,0.239699999999857,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
when,1092.8381,1092.9979,0.3994999999999891,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
you,1092.9979,1093.0778,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
get,1093.0778,1093.3175,0.0798999999999523,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
back,1093.3175,1093.4773,0.2397000000000844,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
we'd,1093.9567,1094.1963,0.6391999999998461,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
be,1094.1963,1094.2762,0.2396000000001095,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
i,1094.5958,1094.6757,0.3994999999999891,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
would,1094.6757,1094.8354,0.0798999999999523,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
be,1094.8354,1095.0752,0.1596999999999298,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
happy,1095.0752,1095.3148,0.2398000000000593,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
to,1095.3148,1095.6344,0.2396000000001095,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
discuss,1095.6344,1095.7942,0.3195999999998093,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
that,1095.7942,1095.8741,0.159800000000132,0,8,1716395083742-d5bd0f20-31de-4980-8491-4769a26f28e9-cam-audio-1716395084729,B,0,0,46,uncontested
