Pair_Speaker_turn,PairID,Speaker_turn,PersonID,Turn_Boundary,Turn Start,Turn End
20240522_1325_S3WBLMZ0SDTF_A_60,20240522_1325_S3WBLMZ0SDTF,A_60,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.7421282581233775,0.7374366375096183,0.7524393277290203
20240522_1325_S3WBLMZ0SDTF_B_60,20240522_1325_S3WBLMZ0SDTF,B_60,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.7419947244770511,0.746740072320599,0.7465528114444839
20240522_1325_S3WBLMZ0SDTF_Both_60,20240522_1325_S3WBLMZ0SDTF,Both_60,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.7467355798711093,0.7469182945444965,0.7467310874216195
20240522_1325_S3WBLMZ0SDTF_B_61,20240522_1325_S3WBLMZ0SDTF,B_61,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.7573455443848268,0.7527652018152335,0.7677727942251571
20240522_1325_S3WBLMZ0SDTF_A_62,20240522_1325_S3WBLMZ0SDTF,A_62,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.7611469932361167,0.7689565427569509,0.7695287846569998
20240522_1325_S3WBLMZ0SDTF_B_63,20240522_1325_S3WBLMZ0SDTF,B_63,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.7717349506901541,0.7698855449607289,0.7745133586233571
20240522_1325_S3WBLMZ0SDTF_A_64,20240522_1325_S3WBLMZ0SDTF,A_64,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.7728758107303765,0.7756093900373543,0.775866076500024
20240522_1325_S3WBLMZ0SDTF_Both_64,20240522_1325_S3WBLMZ0SDTF,Both_64,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.7757524312567727,0.7760385428932054,0.7758954724761913
20240522_1325_S3WBLMZ0SDTF_B_65,20240522_1325_S3WBLMZ0SDTF,B_65,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.7830103618145976,0.7794782485803937,0.7899821807359898
20240522_1325_S3WBLMZ0SDTF_A_66,20240522_1325_S3WBLMZ0SDTF,A_66,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.7950280833738255,0.8082190831072021,0.8105779181672571
20240522_1325_S3WBLMZ0SDTF_B_67,20240522_1325_S3WBLMZ0SDTF,B_67,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8095785929056684,0.8109029790245599,0.8109381027041346
20240522_1325_S3WBLMZ0SDTF_A_68,20240522_1325_S3WBLMZ0SDTF,A_68,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.8148814530522741,0.8154201774921632,0.8188599270799883
20240522_1325_S3WBLMZ0SDTF_B_69,20240522_1325_S3WBLMZ0SDTF,B_69,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8252274944858298,0.8198669030139107,0.8350348114794962
20240522_1325_S3WBLMZ0SDTF_A_70,20240522_1325_S3WBLMZ0SDTF,A_70,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.8361048705612538,0.8385788952458285,0.8523428381085969
20240522_1325_S3WBLMZ0SDTF_Both_70,20240522_1325_S3WBLMZ0SDTF,Both_70,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8454523440795596,0.8524696661509386,0.8523257929132908
20240522_1325_S3WBLMZ0SDTF_B_71,20240522_1325_S3WBLMZ0SDTF,B_71,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8528882678986689,0.8526034585636103,0.8533068696463993
20240522_1325_S3WBLMZ0SDTF_A_72,20240522_1325_S3WBLMZ0SDTF,A_72,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.8579318581614009,0.8554333301626301,0.8632602577591916
20240522_1325_S3WBLMZ0SDTF_B_73,20240522_1325_S3WBLMZ0SDTF,B_73,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8678702019592963,0.8637434932315818,0.8803070737559626
20240522_1325_S3WBLMZ0SDTF_Both_73,20240522_1325_S3WBLMZ0SDTF,Both_73,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.8638535653775542,0.8640181197628556,0.8639636375235266
20240522_1325_S3WBLMZ0SDTF_A_74,20240522_1325_S3WBLMZ0SDTF,A_74,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.8746480097785791,0.8844400729181323,0.8852778997943026
20240522_1325_S3WBLMZ0SDTF_B_75,20240522_1325_S3WBLMZ0SDTF,B_75,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8857920850559807,0.885902065196953,0.8871440971938291
20240522_1325_S3WBLMZ0SDTF_A_76,20240522_1325_S3WBLMZ0SDTF,A_76,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.887446679294492,0.888108745821159,0.8889912933920308
20240522_1325_S3WBLMZ0SDTF_Both_76,20240522_1325_S3WBLMZ0SDTF,Both_76,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8886393252528215,0.8892693977954151,0.889169904684484
20240522_1325_S3WBLMZ0SDTF_B_77,20240522_1325_S3WBLMZ0SDTF,B_77,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.8932256911964258,0.8896129324490051,0.8971961238958517
20240522_1325_S3WBLMZ0SDTF_A_78,20240522_1325_S3WBLMZ0SDTF,A_78,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.8941481178319199,0.8988276752971994,0.8986833032148347
20240522_1325_S3WBLMZ0SDTF_B_79,20240522_1325_S3WBLMZ0SDTF,B_79,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.9046134478526802,0.9042555451785408,0.9103992204081608
20240522_1325_S3WBLMZ0SDTF_A_80,20240522_1325_S3WBLMZ0SDTF,A_80,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.9096233147151922,0.9134774973923302,0.9149910842518436
20240522_1325_S3WBLMZ0SDTF_B_81,20240522_1325_S3WBLMZ0SDTF,B_81,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.9195651337396455,0.9158106492905028,0.9256527700869608
20240522_1325_S3WBLMZ0SDTF_A_82,20240522_1325_S3WBLMZ0SDTF,A_82,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.930758084768966,0.9327070550101102,0.9457055202474288
20240522_1325_S3WBLMZ0SDTF_B_83,20240522_1325_S3WBLMZ0SDTF,B_83,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.9414890863673424,0.946806729857813,0.9502711177245744
20240522_1325_S3WBLMZ0SDTF_A_84,20240522_1325_S3WBLMZ0SDTF,A_84,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.9514214060321656,0.9537785775941612,0.9560360822065184
20240522_1325_S3WBLMZ0SDTF_B_85,20240522_1325_S3WBLMZ0SDTF,B_85,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.9841035275222538,0.9604835111438252,0.9934912502579626
20240522_1325_S3WBLMZ0SDTF_A_85,20240522_1325_S3WBLMZ0SDTF,A_85,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.9641522526331484,0.974715804786545,0.9745259276721356
20240522_1325_S3WBLMZ0SDTF_Both_85,20240522_1325_S3WBLMZ0SDTF,Both_85,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.9683339821310922,0.9761965749478456,0.9761844531183592
20240522_1325_S3WBLMZ0SDTF_A_86,20240522_1325_S3WBLMZ0SDTF,A_86,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.9869275259847644,0.9953913711284152,0.9990052871106468
20240522_1325_S3WBLMZ0SDTF_Both_86,20240522_1325_S3WBLMZ0SDTF,Both_86,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.997188884404755,0.9991764557255084,0.9989863976810944
20240522_1325_S3WBLMZ0SDTF_B_87,20240522_1325_S3WBLMZ0SDTF,B_87,1716395873575-dbc8c255-cadf-4975-a424-81e58c478892-cam-audio-1716395874906,0.9993494554137536,0.9992658183269548,0.9995224551019988
20240522_1325_S3WBLMZ0SDTF_A_88,20240522_1325_S3WBLMZ0SDTF,A_88,1716395873575-7db9651b-6ff3-4ef0-a4a5-6ff39541620b-cam-audio-1716395873968,0.9996329091634776,1.0,1.0000000000000002
20240522_1325_S3WBLMMSXASK_B_1,20240522_1325_S3WBLMMSXASK,B_1,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.0,0.0,0.0
20240522_1325_S3WBLMMSXASK_A_2,20240522_1325_S3WBLMMSXASK,A_2,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.0017907566306013,0.0038731619372046,0.0035815132612026
20240522_1325_S3WBLMMSXASK_Both_2,20240522_1325_S3WBLMMSXASK,Both_2,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.0036971033350866,0.0039115037785728,0.0035210447329686
20240522_1325_S3WBLMMSXASK_B_3,20240522_1325_S3WBLMMSXASK,B_3,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.0039607911401724,0.0040092910781566,0.0040100785017721
20240522_1325_S3WBLMMSXASK_Both_3,20240522_1325_S3WBLMMSXASK,Both_3,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.0042869668791171,0.0044629230042024,0.0045646426800777
20240522_1325_S3WBLMMSXASK_A_4,20240522_1325_S3WBLMMSXASK,A_4,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.0627791695635751,0.0098804927390217,0.1210601103224057
20240522_1325_S3WBLMMSXASK_B_5,20240522_1325_S3WBLMMSXASK,B_5,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.1943838693734632,0.1215746900232173,0.2027658664884943
20240522_1325_S3WBLMMSXASK_A_5,20240522_1325_S3WBLMMSXASK,A_5,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.1055966847486811,0.1860018722584321,0.2013128767583405
20240522_1325_S3WBLMMSXASK_Both_5,20240522_1325_S3WBLMMSXASK,Both_5,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.1620447389305485,0.2023496190014988,0.2025147878378796
20240522_1325_S3WBLMMSXASK_A_6,20240522_1325_S3WBLMMSXASK,A_6,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.2102316082676249,0.2054067806458596,0.2185208889839573
20240522_1325_S3WBLMMSXASK_Both_6,20240522_1325_S3WBLMMSXASK,Both_6,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.2119952211823731,0.2184153370876517,0.2185836617188866
20240522_1325_S3WBLMMSXASK_B_7,20240522_1325_S3WBLMMSXASK,B_7,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.2227237308752959,0.2208708072900969,0.2270321246629402
20240522_1325_S3WBLMMSXASK_A_8,20240522_1325_S3WBLMMSXASK,A_8,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.2275866008925672,0.2298429284091562,0.2343023944950376
20240522_1325_S3WBLMMSXASK_B_9,20240522_1325_S3WBLMMSXASK,B_9,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.2354639252760736,0.2362050004927724,0.241084922142991
20240522_1325_S3WBLMMSXASK_A_10,20240522_1325_S3WBLMMSXASK,A_10,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.2461040224852082,0.2430017879162104,0.256003044477644
20240522_1325_S3WBLMMSXASK_Both_10,20240522_1325_S3WBLMMSXASK,Both_10,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.2510621701877197,0.2462391338532279,0.2463872028317237
20240522_1325_S3WBLMMSXASK_B_10,20240522_1325_S3WBLMMSXASK,B_10,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.2493461971275418,0.2557371375437158,0.2556906063388732
20240522_1325_S3WBLMMSXASK_B_11,20240522_1325_S3WBLMMSXASK,B_11,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.2743024561775792,0.2577961408688717,0.302397183278748
20240522_1325_S3WBLMMSXASK_A_12,20240522_1325_S3WBLMMSXASK,A_12,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.293909207602438,0.3038797266167882,0.3300222743360042
20240522_1325_S3WBLMMSXASK_B_13,20240522_1325_S3WBLMMSXASK,B_13,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.3577625318745012,0.3331500844128209,0.4116453371322143
20240522_1325_S3WBLMMSXASK_A_14,20240522_1325_S3WBLMMSXASK,A_14,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.3863298169781478,0.412846168385919,0.4395095495434747
20240522_1325_S3WBLMMSXASK_B_15,20240522_1325_S3WBLMMSXASK,B_15,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.4338004082054634,0.4434060141815646,0.4547546480250077
20240522_1325_S3WBLMMSXASK_A_16,20240522_1325_S3WBLMMSXASK,A_16,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.4501279770807175,0.4568574074645387,0.4568499399798703
20240522_1325_S3WBLMMSXASK_B_17,20240522_1325_S3WBLMMSXASK,B_17,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.4570419243369292,0.4574291562456152,0.4572264412093197
20240522_1325_S3WBLMMSXASK_Both_17,20240522_1325_S3WBLMMSXASK,Both_17,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.4582171364881097,0.4574450429343574,0.4590051167306042
20240522_1325_S3WBLMMSXASK_A_18,20240522_1325_S3WBLMMSXASK,A_18,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.4589520915416825,0.4594039097450128,0.4602785995423728
20240522_1325_S3WBLMMSXASK_B_19,20240522_1325_S3WBLMMSXASK,B_19,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.4608694838393723,0.4618492065690523,0.4623350579337318
20240522_1325_S3WBLMMSXASK_A_20,20240522_1325_S3WBLMMSXASK,A_20,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.4662068923994663,0.4648886753814031,0.4705645782298803
20240522_1325_S3WBLMMSXASK_B_21,20240522_1325_S3WBLMMSXASK,B_21,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.4883727059016288,0.4741461794234448,0.5118567364218545
20240522_1325_S3WBLMMSXASK_A_22,20240522_1325_S3WBLMMSXASK,A_22,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.508060407225964,0.5129622132628813,0.5419746350284832
20240522_1325_S3WBLMMSXASK_B_23,20240522_1325_S3WBLMMSXASK,B_23,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.5394120552742895,0.5469436438955366,0.5658618972856977
20240522_1325_S3WBLMMSXASK_A_24,20240522_1325_S3WBLMMSXASK,A_24,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.5595397298746059,0.5675831679299684,0.572135815853675
20240522_1325_S3WBLMMSXASK_Both_24,20240522_1325_S3WBLMMSXASK,Both_24,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.5697678704890683,0.5720345001633341,0.571952573048168
20240522_1325_S3WBLMMSXASK_B_25,20240522_1325_S3WBLMMSXASK,B_25,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.5740565020768174,0.5727220387005646,0.5760785039903007
20240522_1325_S3WBLMMSXASK_A_26,20240522_1325_S3WBLMMSXASK,A_26,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.5754163527634149,0.5773095197335845,0.5781106668262652
20240522_1325_S3WBLMMSXASK_B_27,20240522_1325_S3WBLMMSXASK,B_27,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.5928579235161633,0.5820701570732127,0.608406327298742
20240522_1325_S3WBLMMSXASK_A_28,20240522_1325_S3WBLMMSXASK,A_28,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.6111701171537127,0.6101200166277826,0.6402700772342127
20240522_1325_S3WBLMMSXASK_B_28,20240522_1325_S3WBLMMSXASK,B_28,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.6187908270105427,0.6275328349977806,0.6274616373933029
20240522_1325_S3WBLMMSXASK_B_29,20240522_1325_S3WBLMMSXASK,B_29,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.6664746812401338,0.6447350103733492,0.6814001052985593
20240522_1325_S3WBLMMSXASK_A_29,20240522_1325_S3WBLMMSXASK,A_29,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.639507898233051,0.6515492571817082,0.6514829614683214
20240522_1325_S3WBLMMSXASK_A_30,20240522_1325_S3WBLMMSXASK,A_30,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.694361511250726,0.684093206647001,0.7439880121281028
20240522_1325_S3WBLMMSXASK_B_31,20240522_1325_S3WBLMMSXASK,B_31,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.7281775626406637,0.7481831684187821,0.7722619186343262
20240522_1325_S3WBLMMSXASK_A_32,20240522_1325_S3WBLMMSXASK,A_32,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.7661211897753197,0.774374801431442,0.7840592111318573
20240522_1325_S3WBLMMSXASK_B_33,20240522_1325_S3WBLMMSXASK,B_33,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.791691810692974,0.7891546438045174,0.7917560357073756
20240522_1325_S3WBLMMSXASK_A_33,20240522_1325_S3WBLMMSXASK,A_33,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.782981072315261,0.7916275856785724,0.7915873431990801
20240522_1325_S3WBLMMSXASK_A_34,20240522_1325_S3WBLMMSXASK,A_34,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.7973921509396613,0.7944623091071639,0.8056296580748051
20240522_1325_S3WBLMMSXASK_B_35,20240522_1325_S3WBLMMSXASK,B_35,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.8544710772209431,0.8073630252805176,0.8967935867033485
20240522_1325_S3WBLMMSXASK_A_35,20240522_1325_S3WBLMMSXASK,A_35,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.8305673211394677,0.8121485677385376,0.8666723331717716
20240522_1325_S3WBLMMSXASK_Both_35,20240522_1325_S3WBLMMSXASK,Both_35,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.8385712061028248,0.8685308315455248,0.8697793869251318
20240522_1325_S3WBLMMSXASK_A_36,20240522_1325_S3WBLMMSXASK,A_36,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.8960144205598113,0.8975521504443289,0.9241581733684686
20240522_1325_S3WBLMMSXASK_B_37,20240522_1325_S3WBLMMSXASK,B_37,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.9735677573427912,0.928210719785252,0.9736047285737756
20240522_1325_S3WBLMMSXASK_A_37,20240522_1325_S3WBLMMSXASK,A_37,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.93553997461862,0.9735307861118068,0.9735277987929108
20240522_1325_S3WBLMMSXASK_Both_37,20240522_1325_S3WBLMMSXASK,Both_37,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.950918354253068,0.9738255437784163,0.9736259887208836
20240522_1325_S3WBLMMSXASK_A_38,20240522_1325_S3WBLMMSXASK,A_38,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.9775960271517938,0.9743166427335812,0.9812895958526836
20240522_1325_S3WBLMMSXASK_Both_38,20240522_1325_S3WBLMMSXASK,Both_38,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.978037595366439,0.9814654069338168,0.9817585479992968
20240522_1325_S3WBLMMSXASK_B_39,20240522_1325_S3WBLMMSXASK,B_39,1716394940868-5349d99f-1db8-4d3b-9c69-a1fdab8f96eb-cam-audio-1716394943894,0.9948891121022176,0.9828404717215888,0.9978722648148683
20240522_1325_S3WBLMMSXASK_A_39,20240522_1325_S3WBLMMSXASK,A_39,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.9866848882040196,0.991905959389567,0.9919043694742224
20240522_1325_S3WBLMMSXASK_Both_39,20240522_1325_S3WBLMMSXASK,Both_39,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.9905423884108724,0.9978545475317736,0.998244305100156
20240522_1325_S3WBLMMSXASK_A_40,20240522_1325_S3WBLMMSXASK,A_40,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,0.999082614373596,0.9985371959668234,1.0
20240522_1325_S3WBLMRA623F_A_1,20240522_1325_S3WBLMRA623F,A_1,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.0,0.0,0.0005708296080755
20240522_1325_S3WBLMRA623F_Both_1,20240522_1325_S3WBLMRA623F,Both_1,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0003210921005031,0.0007848900810497,0.0006421842010062
20240522_1325_S3WBLMRA623F_B_2,20240522_1325_S3WBLMRA623F,B_2,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0010877810948088,0.0010524662450439,0.0014789588638778
20240522_1325_S3WBLMRA623F_A_3,20240522_1325_S3WBLMRA623F,A_3,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.0038798570699656,0.0034963285428578,0.0067072478948874
20240522_1325_S3WBLMRA623F_Both_3,20240522_1325_S3WBLMRA623F,Both_3,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0051922022772642,0.0068174419700883,0.0068880760116706
20240522_1325_S3WBLMRA623F_B_4,20240522_1325_S3WBLMRA623F,B_4,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0075000699553032,0.0071021314136111,0.0081826979405181
20240522_1325_S3WBLMRA623F_Both_4,20240522_1325_S3WBLMRA623F,Both_4,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0079272243125257,0.0083967523032287,0.0087523172114402
20240522_1325_S3WBLMRA623F_A_5,20240522_1325_S3WBLMRA623F,A_5,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.0094117852601997,0.0090733721491209,0.0104268182171706
20240522_1325_S3WBLMRA623F_Both_5,20240522_1325_S3WBLMRA623F,Both_5,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0098028768536643,0.0106040282164416,0.0105323815582078
20240522_1325_S3WBLMRA623F_B_6,20240522_1325_S3WBLMRA623F,B_6,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0116362426926561,0.0111736488139552,0.0126684571688706
20240522_1325_S3WBLMRA623F_Both_6,20240522_1325_S3WBLMRA623F,Both_6,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.012189608253784,0.0131346181924498,0.0132055676936129
20240522_1325_S3WBLMRA623F_A_7,20240522_1325_S3WBLMRA623F,A_7,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.013383842765539,0.0134196180243228,0.0136330673386282
20240522_1325_S3WBLMRA623F_Both_7,20240522_1325_S3WBLMRA623F,Both_7,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0136492579047163,0.013808139506363,0.0138788977851097
20240522_1325_S3WBLMRA623F_B_8,20240522_1325_S3WBLMRA623F,B_8,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0188815296541853,0.0140929475753184,0.0239549198020077
20240522_1325_S3WBLMRA623F_A_9,20240522_1325_S3WBLMRA623F,A_9,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.0391887919552391,0.0261772258613076,0.0642846363351597
20240522_1325_S3WBLMRA623F_B_10,20240522_1325_S3WBLMRA623F,B_10,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0474117517228782,0.0660844447183631,0.0686462775844489
20240522_1325_S3WBLMRA623F_A_11,20240522_1325_S3WBLMRA623F,A_11,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.0694593675118749,0.0711930980333954,0.0728342903053867
20240522_1325_S3WBLMRA623F_B_12,20240522_1325_S3WBLMRA623F,B_12,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,0.0745601293741655,0.073574525892944,0.0779271607149355
20240522_1325_S3WBLMRA623F_A_13,20240522_1325_S3WBLMRA623F,A_13,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,0.0781634880895183,0.0799695908608826,0.0827524502860926
